date,temp_mean_today,temp_max_today,temp_min_today,humidity_mean_today,precipitation_sum_today,rain_sum_today,weather_code,wind_speed_max_today,wind_gusts_max_today,temp_mean_3d,humidity_mean_3d,precipitation_sum_3d,rain_sum_3d,temp_mean_7d,humidity_mean_7d,precipitation_sum_7d,rain_sum_7d,rain_days_7d,month,season
2021-06-10,26.662,30.6,25.0,89.792,12.4,12.4,3,20.0,48.2,26.775,89.042,23.5,23.5,27.699,85.976,43.1,43.1,7.0,6,Mùa mưa
2021-06-11,27.271,31.5,24.6,85.0,4.1,4.1,3,20.2,40.0,26.994,87.611,21.2,21.2,27.406,86.452,47.0,47.0,7.0,6,Mùa mưa
2021-06-12,26.625,30.0,24.9,86.625,9.0,9.0,3,18.3,46.4,26.853,87.139,25.5,25.5,27.124,86.911,50.1,50.1,7.0,6,Mùa mưa
2021-06-13,27.4,31.1,24.8,82.958,0.8,0.8,3,22.0,44.3,27.099,84.861,13.9,13.9,27.039,86.589,46.6,46.6,7.0,6,Mùa mưa
2021-06-14,27.854,32.2,24.9,82.292,1.0,1.0,51,17.6,33.8,27.293,83.958,10.8,10.8,27.068,86.286,38.4,38.4,7.0,6,Mùa mưa
2021-06-15,27.146,30.6,24.8,87.208,4.3,4.3,51,15.5,35.6,27.467,84.153,6.1,6.1,27.144,85.988,36.3,36.3,7.0,6,Mùa mưa
2021-06-16,27.304,31.7,24.9,87.0,11.3,11.3,51,14.9,35.6,27.435,85.5,16.6,16.6,27.18,85.839,42.9,42.9,7.0,6,Mùa mưa
2021-06-17,28.525,32.9,24.9,78.417,0.3,0.3,3,11.8,25.2,27.658,84.208,15.9,15.9,27.446,84.214,30.8,30.8,7.0,6,Mùa mưa
2021-06-18,28.175,32.2,24.9,81.708,2.8,2.8,1,11.4,23.4,28.001,82.375,14.4,14.4,27.576,83.744,29.5,29.5,7.0,6,Mùa mưa
2021-06-19,27.754,31.6,25.0,85.0,10.2,10.2,1,13.1,27.0,28.151,81.708,13.3,13.3,27.737,83.512,30.7,30.7,7.0,6,Mùa mưa
2021-06-20,27.683,32.4,25.0,83.792,17.7,17.7,1,16.1,31.3,27.871,83.5,30.7,30.7,27.777,83.631,47.6,47.6,7.0,6,Mùa mưa
2021-06-21,27.512,31.4,24.8,85.083,9.8,9.8,2,25.2,42.5,27.65,84.625,37.7,37.7,27.729,84.03,56.4,56.4,7.0,6,Mùa mưa
2021-06-22,27.321,31.0,24.5,86.333,13.5,13.5,2,16.6,34.9,27.506,85.069,41.0,41.0,27.754,83.905,65.6,65.6,7.0,6,Mùa mưa
2021-06-23,27.183,30.9,24.3,85.958,9.3,9.3,1,20.5,37.1,27.339,85.792,32.6,32.6,27.736,83.756,63.6,63.6,7.0,6,Mùa mưa
2021-06-24,27.512,31.5,24.0,84.708,8.3,8.3,0,13.9,34.2,27.339,85.667,31.1,31.1,27.592,84.655,71.6,71.6,7.0,6,Mùa mưa
2021-06-25,28.154,32.2,25.0,81.542,2.9,2.9,1,14.4,26.3,27.617,84.069,20.5,20.5,27.589,84.631,71.7,71.7,7.0,6,Mùa mưa
2021-06-26,28.021,31.9,24.9,82.292,0.8,0.8,51,14.6,25.6,27.896,82.847,12.0,12.0,27.627,84.244,62.3,62.3,7.0,6,Mùa mưa
2021-06-27,28.388,32.7,24.6,79.708,0.9,0.9,0,14.3,24.1,28.188,81.181,4.6,4.6,27.727,83.661,45.5,45.5,7.0,6,Mùa mưa
2021-06-28,28.021,32.8,25.0,83.375,5.7,5.7,1,13.0,27.4,28.143,81.792,7.4,7.4,27.8,83.417,41.4,41.4,7.0,6,Mùa mưa
2021-06-29,28.317,32.5,25.1,83.083,3.7,3.7,51,11.0,24.1,28.242,82.056,10.3,10.3,27.942,82.952,31.6,31.6,7.0,6,Mùa mưa
2021-06-30,28.117,32.2,25.6,83.292,2.6,2.6,2,14.5,27.4,28.151,83.25,12.0,12.0,28.076,82.571,24.9,24.9,7.0,6,Mùa mưa
2021-07-01,28.217,32.6,24.7,82.25,3.9,3.9,1,11.6,24.8,28.217,82.875,10.2,10.2,28.176,82.22,20.5,20.5,7.0,7,Mùa mưa
2021-07-02,28.6,33.0,24.6,78.167,0.2,0.2,0,12.8,23.8,28.311,81.236,6.7,6.7,28.24,81.738,17.8,17.8,7.0,7,Mùa mưa
2021-07-03,28.921,33.8,25.0,81.333,0.3,0.3,0,10.0,21.2,28.579,80.583,4.4,4.4,28.368,81.601,17.3,17.3,7.0,7,Mùa mưa
2021-07-04,28.479,32.0,26.0,83.042,8.4,8.4,3,15.4,31.0,28.667,80.847,8.9,8.9,28.382,82.077,24.8,24.8,7.0,7,Mùa mưa
2021-07-05,26.938,30.3,25.3,88.542,18.0,18.0,3,13.5,31.7,28.112,84.306,26.7,26.7,28.227,82.815,37.1,37.1,7.0,7,Mùa mưa
2021-07-06,26.262,28.2,25.0,91.083,7.4,7.4,3,16.9,32.8,27.226,87.556,33.8,33.8,27.933,83.958,40.8,40.8,7.0,7,Mùa mưa
2021-07-07,26.446,29.6,24.7,89.0,9.5,9.5,3,16.5,38.5,26.549,89.542,34.9,34.9,27.695,84.774,47.7,47.7,7.0,7,Mùa mưa
2021-07-08,25.625,27.2,24.6,91.125,11.9,11.9,51,15.0,29.9,26.111,90.403,28.8,28.8,27.324,86.042,55.7,55.7,7.0,7,Mùa mưa
2021-07-09,25.838,29.2,23.7,88.667,22.3,22.3,51,14.6,29.5,25.969,89.597,43.7,43.7,26.93,87.542,77.8,77.8,7.0,7,Mùa mưa
2021-07-10,26.817,30.3,24.3,85.917,8.4,8.4,51,13.1,27.0,26.093,88.569,42.6,42.6,26.629,88.196,85.9,85.9,7.0,7,Mùa mưa
2021-07-11,27.571,30.9,24.5,84.25,7.3,7.3,1,11.8,22.7,26.742,86.278,38.0,38.0,26.499,88.369,84.8,84.8,7.0,7,Mùa mưa
2021-07-12,27.713,31.5,25.2,84.625,6.1,6.1,3,14.3,27.4,27.367,84.931,21.8,21.8,26.61,87.81,72.9,72.9,7.0,7,Mùa mưa
2021-07-13,27.183,30.4,24.4,86.5,9.5,9.5,51,12.7,23.0,27.489,85.125,22.9,22.9,26.742,87.155,75.0,75.0,7.0,7,Mùa mưa
2021-07-14,26.692,30.5,24.5,87.167,22.7,22.7,51,10.6,22.3,27.196,86.097,38.3,38.3,26.777,86.893,88.2,88.2,7.0,7,Mùa mưa
2021-07-15,25.971,28.8,24.1,90.875,27.7,27.7,51,9.7,23.8,26.615,88.181,59.9,59.9,26.826,86.857,104.0,104.0,7.0,7,Mùa mưa
2021-07-16,27.725,31.5,23.9,81.542,4.0,4.0,3,14.6,33.5,26.796,86.528,54.4,54.4,27.096,85.839,85.7,85.7,7.0,7,Mùa mưa
2021-07-17,27.942,32.2,24.5,80.458,5.5,5.5,3,17.1,32.0,27.213,84.292,37.2,37.2,27.257,85.06,82.8,82.8,7.0,7,Mùa mưa
2021-07-18,26.867,30.4,25.1,88.375,18.4,18.4,51,18.1,37.8,27.511,83.458,27.9,27.9,27.156,85.649,93.9,93.9,7.0,7,Mùa mưa
2021-07-19,26.692,29.6,25.4,86.583,2.7,2.7,3,16.6,40.7,27.167,85.139,26.6,26.6,27.01,85.929,90.5,90.5,7.0,7,Mùa mưa
2021-07-20,27.446,31.2,25.0,84.125,7.5,7.5,2,23.7,49.3,27.001,86.361,28.6,28.6,27.048,85.589,88.5,88.5,7.0,7,Mùa mưa
2021-07-21,27.117,30.2,25.0,86.833,8.8,8.8,3,22.9,51.1,27.085,85.847,19.0,19.0,27.108,85.542,74.6,74.6,7.0,7,Mùa mưa
2021-07-22,27.075,29.5,25.0,87.0,1.8,1.8,3,16.3,34.9,27.213,85.986,18.1,18.1,27.266,84.988,48.7,48.7,7.0,7,Mùa mưa
2021-07-23,27.412,29.8,25.5,85.417,4.9,4.9,3,27.3,47.2,27.201,86.417,15.5,15.5,27.221,85.542,49.6,49.6,7.0,7,Mùa mưa
2021-07-24,28.121,31.5,25.9,81.708,1.5,1.5,3,21.9,55.8,27.536,84.708,8.2,8.2,27.247,85.72,45.6,45.6,7.0,7,Mùa mưa
2021-07-25,27.283,29.6,25.9,85.708,5.1,5.1,3,28.7,56.9,27.606,84.278,11.5,11.5,27.307,85.339,32.3,32.3,7.0,7,Mùa mưa
2021-07-26,27.787,31.3,25.0,83.375,3.4,3.4,2,19.8,44.6,27.731,83.597,10.0,10.0,27.463,84.881,33.0,33.0,7.0,7,Mùa mưa
2021-07-27,27.833,31.4,25.3,83.333,8.5,8.5,2,22.4,53.3,27.635,84.139,17.0,17.0,27.518,84.768,34.0,34.0,7.0,7,Mùa mưa
2021-07-28,27.442,30.9,25.8,84.417,9.9,9.9,3,24.7,47.2,27.688,83.708,21.8,21.8,27.565,84.423,35.1,35.1,7.0,7,Mùa mưa
2021-07-29,26.821,29.8,25.2,87.792,14.0,14.0,51,21.2,42.8,27.365,85.181,32.4,32.4,27.529,84.536,47.3,47.3,7.0,7,Mùa mưa
2021-07-30,26.8,30.0,24.9,88.625,17.5,17.5,3,22.0,43.6,27.021,86.944,41.4,41.4,27.441,84.994,59.9,59.9,7.0,7,Mùa mưa
2021-07-31,27.642,31.4,25.0,84.917,6.9,6.9,3,17.7,43.2,27.088,87.111,38.4,38.4,27.373,85.452,65.3,65.3,7.0,7,Mùa mưa
2021-08-01,27.933,32.2,25.1,82.625,2.9,2.9,3,23.7,43.2,27.458,85.389,27.3,27.3,27.465,85.012,63.1,63.1,7.0,8,Mùa mưa
2021-08-02,28.112,31.2,25.7,82.0,5.4,5.4,1,22.1,43.9,27.896,83.181,15.2,15.2,27.512,84.815,65.1,65.1,7.0,8,Mùa mưa
2021-08-03,27.963,30.4,26.0,81.0,3.4,3.4,3,22.8,49.0,28.003,81.875,11.7,11.7,27.53,84.482,60.0,60.0,7.0,8,Mùa mưa
2021-08-04,28.096,32.5,25.8,81.417,2.8,2.8,3,23.7,47.2,28.057,81.472,11.6,11.6,27.624,84.054,52.9,52.9,7.0,8,Mùa mưa
2021-08-05,27.667,31.3,25.8,84.25,2.6,2.6,3,25.0,45.0,27.908,82.222,8.8,8.8,27.745,83.548,41.5,41.5,7.0,8,Mùa mưa
2021-08-06,28.112,32.0,25.4,81.792,2.0,2.0,3,21.0,41.8,27.958,82.486,7.4,7.4,27.932,82.571,26.0,26.0,7.0,8,Mùa mưa
2021-08-07,28.033,32.3,25.2,83.5,3.5,3.5,3,19.9,36.0,27.938,83.181,8.1,8.1,27.988,82.369,22.6,22.6,7.0,8,Mùa mưa
2021-08-08,28.246,31.9,25.3,82.833,6.7,6.7,3,15.3,31.3,28.131,82.708,12.2,12.2,28.033,82.399,26.4,26.4,7.0,8,Mùa mưa
2021-08-09,28.504,32.0,25.9,82.375,1.3,1.3,51,15.1,26.3,28.261,82.903,11.5,11.5,28.089,82.452,22.3,22.3,7.0,8,Mùa mưa
2021-08-10,27.529,30.7,25.7,86.917,11.6,11.6,51,19.4,34.9,28.093,84.042,19.6,19.6,28.027,83.298,30.5,30.5,7.0,8,Mùa mưa
2021-08-11,27.271,30.8,25.2,87.708,14.2,14.2,2,14.5,33.1,27.768,85.667,27.1,27.1,27.909,84.196,41.9,41.9,7.0,8,Mùa mưa
2021-08-12,26.871,29.0,24.9,90.208,8.1,8.1,3,13.5,34.2,27.224,88.278,33.9,33.9,27.795,85.048,47.4,47.4,7.0,8,Mùa mưa
2021-08-13,26.621,30.9,24.6,87.75,9.6,9.6,3,15.1,32.4,26.921,88.556,31.9,31.9,27.582,85.899,55.0,55.0,7.0,8,Mùa mưa
2021-08-14,27.058,30.0,25.1,88.875,10.7,10.7,3,16.2,31.3,26.85,88.944,28.4,28.4,27.443,86.667,62.2,62.2,7.0,8,Mùa mưa
2021-08-15,26.871,29.9,24.5,83.333,0.0,0.0,3,12.8,23.4,26.85,86.653,20.3,20.3,27.246,86.738,55.5,55.5,6.0,8,Mùa mưa
2021-08-16,27.796,32.3,23.5,81.25,3.7,3.7,0,8.7,17.6,27.242,84.486,14.4,14.4,27.145,86.577,57.9,57.9,6.0,8,Mùa mưa
2021-08-17,27.171,31.4,24.1,87.667,11.5,11.5,51,7.9,20.5,27.279,84.083,15.2,15.2,27.094,86.685,57.8,57.8,6.0,8,Mùa mưa
2021-08-18,27.246,31.7,24.0,85.167,15.1,15.1,3,10.4,19.4,27.404,84.694,30.3,30.3,27.09,86.321,58.7,58.7,6.0,8,Mùa mưa
2021-08-19,27.104,31.2,24.0,85.375,11.2,11.2,51,9.6,20.9,27.174,86.069,37.8,37.8,27.124,85.631,61.8,61.8,6.0,8,Mùa mưa
2021-08-20,27.154,30.9,24.6,86.458,7.4,7.4,51,12.7,23.4,27.168,85.667,33.7,33.7,27.2,85.446,59.6,59.6,6.0,8,Mùa mưa
2021-08-21,27.488,31.8,23.9,82.792,1.0,1.0,0,10.0,20.2,27.249,84.875,19.6,19.6,27.261,84.577,49.9,49.9,6.0,8,Mùa mưa
2021-08-22,27.517,31.8,24.9,84.125,7.4,7.4,2,17.3,30.6,27.386,84.458,15.8,15.8,27.354,84.69,57.3,57.3,7.0,8,Mùa mưa
2021-08-23,27.15,31.6,24.9,85.417,22.0,22.0,3,15.8,28.1,27.385,84.111,30.4,30.4,27.261,85.286,75.6,75.6,7.0,8,Mùa mưa
2021-08-24,26.483,29.4,24.4,88.5,11.4,11.4,3,16.7,29.2,27.05,86.014,40.8,40.8,27.163,85.405,75.5,75.5,7.0,8,Mùa mưa
2021-08-25,25.467,28.6,24.0,90.917,10.1,10.1,3,17.6,31.0,26.367,88.278,43.5,43.5,26.909,86.226,70.5,70.5,7.0,8,Mùa mưa
2021-08-26,25.433,28.4,23.6,91.125,17.2,17.2,51,16.6,31.0,25.794,90.181,38.7,38.7,26.67,87.048,76.5,76.5,7.0,8,Mùa mưa
2021-08-27,26.446,31.2,23.5,88.333,18.1,18.1,3,18.7,34.6,25.782,90.125,45.4,45.4,26.569,87.315,87.2,87.2,7.0,8,Mùa mưa
2021-08-28,25.996,29.9,23.8,87.292,20.2,20.2,51,9.3,24.8,25.958,88.917,55.5,55.5,26.356,87.958,106.4,106.4,7.0,8,Mùa mưa
2021-08-29,26.275,29.8,23.3,87.583,33.1,33.1,51,11.1,24.5,26.239,87.736,71.4,71.4,26.179,88.452,132.1,132.1,7.0,8,Mùa mưa
2021-08-30,26.342,30.1,23.5,89.083,21.4,21.4,51,12.3,24.1,26.204,87.986,74.7,74.7,26.063,88.976,131.5,131.5,7.0,8,Mùa mưa
2021-08-31,26.717,30.8,23.9,88.125,13.8,13.8,3,12.3,25.2,26.444,88.264,68.3,68.3,26.096,88.923,133.9,133.9,7.0,8,Mùa mưa
2021-09-01,26.688,31.0,23.9,87.5,9.5,9.5,3,12.3,23.8,26.582,88.236,44.7,44.7,26.271,88.435,133.3,133.3,7.0,9,Mùa mưa
2021-09-02,26.671,29.5,24.1,87.083,30.0,30.0,51,13.3,25.2,26.692,87.569,53.3,53.3,26.448,87.857,146.1,146.1,7.0,9,Mùa mưa
2021-09-03,26.292,30.1,23.9,87.292,10.4,10.4,51,16.1,34.6,26.55,87.292,49.9,49.9,26.426,87.708,138.4,138.4,7.0,9,Mùa mưa
2021-09-04,26.067,29.1,24.2,88.125,25.2,25.2,51,18.8,34.6,26.343,87.5,65.6,65.6,26.436,87.827,143.4,143.4,7.0,9,Mùa mưa
2021-09-05,26.108,30.0,24.1,87.292,17.0,17.0,51,14.0,31.3,26.156,87.569,52.6,52.6,26.412,87.786,127.3,127.3,7.0,9,Mùa mưa
2021-09-06,26.396,30.6,23.3,86.792,9.7,9.7,2,11.6,25.6,26.19,87.403,51.9,51.9,26.42,87.458,115.6,115.6,7.0,9,Mùa mưa
2021-09-07,26.521,30.6,24.2,87.833,9.6,9.6,3,16.6,32.0,26.342,87.306,36.3,36.3,26.392,87.417,111.4,111.4,7.0,9,Mùa mưa
2021-09-08,26.767,30.8,24.3,87.458,5.4,5.4,3,17.6,35.6,26.561,87.361,24.7,24.7,26.403,87.411,107.3,107.3,7.0,9,Mùa mưa
2021-09-09,26.375,30.0,24.3,87.5,16.0,16.0,51,18.9,42.5,26.554,87.597,31.0,31.0,26.361,87.47,93.3,93.3,7.0,9,Mùa mưa
2021-09-10,26.875,30.5,24.9,86.833,5.6,5.6,51,21.2,39.6,26.672,87.264,27.0,27.0,26.444,87.405,88.5,88.5,7.0,9,Mùa mưa
2021-09-11,27.242,30.9,25.0,82.958,2.7,2.7,51,26.0,53.3,26.831,85.764,24.3,24.3,26.612,86.667,66.0,66.0,7.0,9,Mùa mưa
2021-09-12,27.662,31.0,25.2,80.792,1.1,1.1,3,27.2,52.2,27.26,83.528,9.4,9.4,26.834,85.738,50.1,50.1,7.0,9,Mùa mưa
2021-09-13,26.858,31.0,25.1,86.625,22.3,22.3,3,14.9,37.1,27.254,83.458,26.1,26.1,26.9,85.714,62.7,62.7,7.0,9,Mùa mưa
2021-09-14,26.2,29.4,24.4,89.917,30.1,30.1,51,13.3,28.8,26.907,85.778,53.5,53.5,26.854,86.012,83.2,83.2,7.0,9,Mùa mưa
2021-09-15,26.125,30.1,23.9,88.542,26.1,26.1,51,14.0,30.6,26.394,88.361,78.5,78.5,26.762,86.167,103.9,103.9,7.0,9,Mùa mưa
2021-09-16,26.929,30.1,24.5,87.875,3.2,3.2,3,9.7,18.7,26.418,88.778,59.4,59.4,26.842,86.22,91.1,91.1,7.0,9,Mùa mưa
2021-09-17,27.183,31.5,23.9,86.083,17.4,17.4,3,8.9,18.7,26.746,87.5,46.7,46.7,26.886,86.113,102.9,102.9,7.0,9,Mùa mưa
2021-09-18,27.379,31.8,24.6,86.25,8.1,8.1,51,8.5,25.6,27.164,86.736,28.7,28.7,26.905,86.583,108.3,108.3,7.0,9,Mùa mưa
2021-09-19,25.325,27.9,23.8,91.25,27.1,27.1,51,13.6,32.8,26.629,87.861,52.6,52.6,26.571,88.077,134.3,134.3,7.0,9,Mùa mưa
2021-09-20,25.846,30.5,23.4,89.708,14.0,14.0,51,16.1,38.2,26.183,89.069,49.2,49.2,26.427,88.518,126.0,126.0,7.0,9,Mùa mưa
2021-09-21,26.608,30.4,23.9,86.917,5.2,5.2,3,17.0,33.8,25.926,89.292,46.3,46.3,26.485,88.089,101.1,101.1,7.0,9,Mùa mưa
2021-09-22,26.421,30.0,23.8,87.875,8.6,8.6,1,11.2,37.1,26.292,88.167,27.8,27.8,26.527,87.994,83.6,83.6,7.0,9,Mùa mưa
2021-09-23,26.517,30.4,24.5,89.0,4.7,4.7,3,11.6,34.6,26.515,87.931,18.5,18.5,26.468,88.155,85.1,85.1,7.0,9,Mùa mưa
2021-09-24,26.425,29.9,24.5,90.208,14.7,14.7,3,15.8,36.0,26.454,89.028,28.0,28.0,26.36,88.744,82.4,82.4,7.0,9,Mùa mưa
2021-09-25,26.496,30.5,24.4,89.167,15.1,15.1,51,17.4,33.5,26.479,89.458,34.5,34.5,26.234,89.161,89.4,89.4,7.0,9,Mùa mưa
2021-09-26,26.738,31.0,23.9,87.375,5.5,5.5,3,12.3,27.7,26.553,88.917,35.3,35.3,26.436,88.607,67.8,67.8,7.0,9,Mùa mưa
2021-09-27,27.7,31.7,24.6,83.958,4.5,4.5,51,13.8,25.9,26.978,86.833,25.1,25.1,26.701,87.786,58.3,58.3,7.0,9,Mùa mưa
2021-09-28,27.65,31.9,25.0,86.208,3.3,3.3,51,10.3,23.4,27.362,85.847,13.3,13.3,26.849,87.685,56.4,56.4,7.0,9,Mùa mưa
2021-09-29,27.421,31.6,24.7,85.583,6.1,6.1,51,12.9,23.8,27.59,85.25,13.9,13.9,26.992,87.357,53.9,53.9,7.0,9,Mùa mưa
2021-09-30,26.767,29.9,24.4,88.583,10.9,10.9,3,9.6,20.9,27.279,86.792,20.3,20.3,27.028,87.298,60.1,60.1,7.0,9,Mùa mưa
2021-10-01,26.862,30.9,24.6,88.25,25.2,25.2,3,8.8,23.0,27.017,87.472,42.2,42.2,27.09,87.018,70.6,70.6,7.0,10,Mùa mưa
2021-10-02,26.1,29.9,23.9,90.0,26.8,26.8,51,10.3,27.4,26.576,88.944,62.9,62.9,27.034,87.137,82.3,82.3,7.0,10,Mùa mưa
2021-10-03,26.242,29.2,23.9,88.917,4.4,4.4,3,7.6,19.8,26.401,89.056,56.4,56.4,26.963,87.357,81.2,81.2,7.0,10,Mùa mưa
2021-10-04,27.5,31.1,24.6,84.417,3.0,3.0,3,8.2,18.4,26.614,87.778,34.2,34.2,26.935,87.423,79.7,79.7,7.0,10,Mùa mưa
2021-10-05,26.738,30.5,24.3,86.583,27.4,27.4,51,11.8,29.5,26.826,86.639,34.8,34.8,26.804,87.476,103.8,103.8,7.0,10,Mùa mưa
2021-10-06,25.85,27.9,24.0,91.167,12.4,12.4,51,9.2,18.4,26.696,87.389,42.8,42.8,26.58,88.274,110.1,110.1,7.0,10,Mùa mưa
2021-10-07,25.992,28.0,24.4,90.833,9.7,9.7,51,12.6,25.6,26.193,89.528,49.5,49.5,26.469,88.595,108.9,108.9,7.0,10,Mùa mưa
2021-10-08,26.396,29.2,25.0,89.5,9.9,9.9,51,21.3,41.0,26.079,90.5,32.0,32.0,26.402,88.774,93.6,93.6,7.0,10,Mùa mưa
2021-10-09,26.779,29.5,24.9,88.208,9.3,9.3,3,21.3,46.8,26.389,89.514,28.9,28.9,26.499,88.518,76.1,76.1,7.0,10,Mùa mưa
2021-10-10,27.45,32.2,25.1,85.125,9.2,9.2,3,19.6,46.4,26.875,87.611,28.4,28.4,26.672,87.976,80.9,80.9,7.0,10,Mùa mưa
2021-10-11,26.542,28.7,25.3,89.583,20.4,20.4,3,15.4,34.2,26.924,87.639,38.9,38.9,26.535,88.714,98.3,98.3,7.0,10,Mùa mưa
2021-10-12,25.971,29.0,24.5,88.542,35.3,35.3,61,25.3,43.9,26.654,87.75,64.9,64.9,26.426,88.994,106.2,106.2,7.0,10,Mùa mưa
2021-10-13,26.146,30.2,24.5,87.917,19.6,19.6,51,20.7,43.2,26.219,88.681,75.3,75.3,26.468,88.53,113.4,113.4,7.0,10,Mùa mưa
2021-10-14,26.562,31.2,24.2,89.083,12.0,12.0,3,21.7,44.6,26.226,88.514,66.9,66.9,26.549,88.28,115.7,115.7,7.0,10,Mùa mưa
2021-10-15,26.762,31.2,24.0,86.875,17.0,17.0,3,15.3,29.2,26.49,87.958,48.6,48.6,26.602,87.905,122.8,122.8,7.0,10,Mùa mưa
2021-10-16,25.754,28.0,24.0,90.167,24.6,24.6,51,10.1,25.6,26.36,88.708,53.6,53.6,26.455,88.185,138.1,138.1,7.0,10,Mùa mưa
2021-10-17,25.692,29.4,23.6,88.542,12.4,12.4,3,13.8,25.6,26.069,88.528,54.0,54.0,26.204,88.673,141.3,141.3,7.0,10,Mùa mưa
2021-10-18,26.992,30.8,23.7,84.917,1.2,1.2,3,14.9,24.8,26.146,87.875,38.2,38.2,26.268,88.006,122.1,122.1,7.0,10,Mùa mưa
2021-10-19,27.183,30.5,24.6,86.333,2.3,2.3,3,14.5,26.6,26.622,86.597,15.9,15.9,26.442,87.69,89.1,89.1,7.0,10,Mùa mưa
2021-10-20,25.658,28.8,24.0,91.417,25.3,25.3,3,11.9,27.0,26.611,87.556,28.8,28.8,26.372,88.19,94.8,94.8,7.0,10,Mùa mưa
2021-10-21,26.683,30.5,23.8,85.292,3.9,3.9,3,11.3,19.8,26.508,87.681,31.5,31.5,26.389,87.649,86.7,86.7,7.0,10,Mùa mưa
2021-10-22,26.2,29.7,24.0,88.667,12.7,12.7,3,12.7,27.0,26.181,88.458,41.9,41.9,26.309,87.905,82.4,82.4,7.0,10,Mùa mưa
2021-10-23,25.958,30.5,23.4,88.042,5.1,5.1,3,11.1,18.7,26.281,87.333,21.7,21.7,26.338,87.601,62.9,62.9,7.0,10,Mùa mưa
2021-10-24,26.35,31.1,23.5,87.375,3.0,3.0,3,6.4,18.0,26.169,88.028,20.8,20.8,26.432,87.435,53.5,53.5,7.0,10,Mùa mưa
2021-10-25,26.725,30.6,23.9,86.167,4.6,4.6,3,12.3,23.4,26.344,87.194,12.7,12.7,26.394,87.613,56.9,56.9,7.0,10,Mùa mưa
2021-10-26,26.954,31.2,24.0,81.167,1.1,1.1,3,12.2,24.8,26.676,84.903,8.7,8.7,26.361,86.875,55.7,55.7,7.0,10,Mùa mưa
2021-10-27,26.15,29.4,24.1,85.333,6.3,6.3,3,14.0,29.2,26.61,84.222,12.0,12.0,26.432,86.006,36.7,36.7,7.0,10,Mùa mưa
2021-10-28,27.021,31.0,23.5,83.542,0.9,0.9,3,16.2,27.7,26.708,83.347,8.3,8.3,26.48,85.756,33.7,33.7,7.0,10,Mùa mưa
2021-10-29,26.804,31.4,24.1,85.292,10.2,10.2,0,14.8,32.4,26.658,84.722,17.4,17.4,26.566,85.274,31.2,31.2,7.0,10,Mùa mưa
2021-10-30,26.525,31.6,23.3,86.0,4.0,4.0,3,18.3,31.7,26.783,84.944,15.1,15.1,26.647,84.982,30.1,30.1,7.0,10,Mùa mưa
2021-10-31,26.238,30.5,24.0,87.375,23.8,23.8,3,13.9,40.0,26.522,86.222,38.0,38.0,26.631,84.982,50.9,50.9,7.0,10,Mùa mưa
2021-11-01,26.621,31.2,23.8,88.292,10.9,10.9,3,10.9,40.7,26.461,87.222,38.7,38.7,26.616,85.286,57.2,57.2,7.0,11,Mùa mưa
2021-11-02,26.862,31.3,23.0,83.042,0.0,0.0,3,11.2,21.6,26.574,86.236,34.7,34.7,26.603,85.554,56.1,56.1,6.0,11,Mùa mưa
2021-11-03,27.287,31.6,23.5,81.5,0.9,0.9,3,12.9,26.6,26.924,84.278,11.8,11.8,26.765,85.006,50.7,50.7,6.0,11,Mùa mưa
2021-11-04,27.279,31.3,23.7,81.083,0.4,0.4,3,16.2,29.9,27.143,81.875,1.3,1.3,26.802,84.655,50.2,50.2,6.0,11,Mùa mưa
2021-11-05,26.792,31.5,23.9,86.917,6.7,6.7,3,15.8,37.4,27.119,83.167,8.0,8.0,26.801,84.887,46.7,46.7,6.0,11,Mùa mưa
2021-11-06,27.008,30.9,24.5,85.667,3.8,3.8,3,13.0,20.9,27.026,84.556,10.9,10.9,26.87,84.839,46.5,46.5,6.0,11,Mùa mưa
2021-11-07,27.408,30.8,24.7,85.333,1.2,1.2,3,14.4,23.0,27.069,85.972,11.7,11.7,27.037,84.548,23.9,23.9,6.0,11,Mùa mưa
2021-11-08,27.796,31.8,24.6,83.708,2.6,2.6,3,18.4,32.0,27.404,84.903,7.6,7.6,27.205,83.893,15.6,15.6,6.0,11,Mùa mưa
2021-11-09,26.633,29.4,23.5,85.958,2.8,2.8,3,8.4,25.9,27.279,85.0,6.6,6.6,27.172,84.31,18.4,18.4,7.0,11,Mùa mưa
2021-11-10,27.229,31.1,24.1,82.167,3.6,3.6,3,9.4,29.9,27.219,83.944,9.0,9.0,27.164,84.405,21.1,21.1,7.0,11,Mùa mưa
2021-11-11,25.683,28.8,24.0,91.25,21.2,21.2,51,14.1,31.7,26.515,86.458,27.6,27.6,26.936,85.857,41.9,41.9,7.0,11,Mùa mưa
2021-11-12,25.9,30.8,23.5,88.542,14.9,14.9,3,8.7,27.7,26.271,87.319,39.7,39.7,26.808,86.089,50.1,50.1,7.0,11,Mùa mưa
2021-11-13,26.175,30.4,23.1,86.667,9.3,9.3,3,15.2,28.4,25.919,88.819,45.4,45.4,26.689,86.232,55.6,55.6,7.0,11,Mùa mưa
2021-11-14,25.238,27.5,23.8,91.292,11.7,11.7,3,7.9,20.5,25.771,88.833,35.9,35.9,26.379,87.083,66.1,66.1,7.0,11,Mùa mưa
2021-11-15,25.958,29.5,23.4,89.292,16.1,16.1,3,14.7,34.6,25.79,89.083,37.1,37.1,26.117,87.881,79.6,79.6,7.0,11,Mùa mưa
