disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features
251,Nhiễm khuẩn đặc hiệu khác thời kỳ chu sinh - Other infectious specific to the perinatal period,795,78,STRONG,NORMAL_MODEL,0.1771089731838031,0.030330108276608404,0.7925609185395887,0.01858412609522589,0.027707640639660684,0.1308172064489165,models/disease_251.txt,fbf83652941bc2a6403abc05cadf3a12504c367d24555bd21080309c439b6308,89037,175,DEMOGRAPHIC,1.1546319456101628e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.5119779123270347, ""normalized_importance"": 0.781112436627411}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.061154718736613996, ""normalized_importance"": 0.03159352459726169}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06013435885133306, ""normalized_importance"": 0.031066390047391184}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03104781392917148, ""normalized_importance"": 0.016039806793767524}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.025841347500693397, ""normalized_importance"": 0.01335006136494165}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02526269979031032, ""normalized_importance"": 0.01305112252508085}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0221605123272987, ""normalized_importance"": 0.011448481912177575}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01719746069509654, ""normalized_importance"": 0.008884488535071572}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.014850375167263438, ""normalized_importance"": 0.0076719458909816065}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.014644903312040086, ""normalized_importance"": 0.007565795781126593}]"
200,"Viêm khớp dạng thấp và viêm khớp khác - Rheumatoid arthritis, other inflamatory polyarthropaties",4928,49,STRONG,NORMAL_MODEL,0.17501769745870757,0.06426559236313194,0.7607167101781604,0.026107503678834302,0.00767218527488341,0.14123800850498985,models/disease_200.txt,8c19a7c80ed640269f30c389aeddd69c2ebb56f6c286c8106325bc29c7bc380c,73557,141,DEMOGRAPHIC,4.6629367034256575e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.4130053639629039, ""normalized_importance"": 0.6776596011110618}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.17318450212266384, ""normalized_importance"": 0.08305710906709857}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06915408691466443, ""normalized_importance"": 0.03316543032954934}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05302434840663098, ""normalized_importance"": 0.025429810605697645}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05219928572615632, ""normalized_importance"": 0.025034120921000342}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05122106457806938, ""normalized_importance"": 0.02456497836151859}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.034598377954782454, ""normalized_importance"": 0.01659294692142667}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.034501626700664124, ""normalized_importance"": 0.016546546236797317}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.030390728984270542, ""normalized_importance"": 0.014575011394999799}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.030346116475287073, ""normalized_importance"": 0.014553615796785286}]"
93,U buồng trứng lành - Benign neoplasm of ovary,2049,117,STRONG,NORMAL_MODEL,0.17496377125062657,0.03026736793607033,0.7947688608133031,0.008911559582782103,0.03837316315491782,0.12767904851292664,models/disease_93.txt,19b39d2f8eb63985dee60a67676abdabff73f10defe3193c2e82e3ba70b23255,138178,54,DEMOGRAPHIC,1.1546319456101628e-14,"[{""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.473001571861861, ""normalized_importance"": 0.5891749370054647}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.8629594791085219, ""normalized_importance"": 0.2055939238078384}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08545413998881136, ""normalized_importance"": 0.020358837664166456}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07747270316667124, ""normalized_importance"": 0.018457317426410543}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06833221094362843, ""normalized_importance"": 0.01627966052922722}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06471607099773014, ""normalized_importance"": 0.015418141050602891}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05887876293150676, ""normalized_importance"": 0.014027444153629484}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0586215659983861, ""normalized_importance"": 0.013966168823846626}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.050305576836385264, ""normalized_importance"": 0.011984943883916157}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04494976192518538, ""normalized_importance"": 0.010708959287374467}]"
183,Loét dạ dày và tá tràng - Gastric and duodenal ulcer,2416,98,STRONG,NORMAL_MODEL,0.17317991527006296,0.05688292214850539,0.7699371625814316,0.009163922735046733,0.01949473498706992,0.1445212575479463,models/disease_183.txt,8878bf9aea89c84319c2378cc24b0618bb29bdc1489dd76af9973473b7075d66,141788,125,DEMOGRAPHIC,1.0325074129013956e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.008974661436332, ""normalized_importance"": 0.6111854115433296}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.5218191391199225, ""normalized_importance"": 0.158751751038102}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.11032358761847459, ""normalized_importance"": 0.0335634732462607}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07270207241597404, ""normalized_importance"": 0.022117972367974664}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06828742186794531, ""normalized_importance"": 0.020774914108550004}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06634836941721566, ""normalized_importance"": 0.020185000958895843}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05511746893346501, ""normalized_importance"": 0.016768251775381635}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.045323268401225435, ""normalized_importance"": 0.013788586278378825}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04497448088313835, ""normalized_importance"": 0.01368247551109278}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03915242737615599, ""normalized_importance"": 0.011911246517020638}]"
263,Dị dạng bẩm sinh bàn chân - Congenital deformities of feet,776,39,STRONG,NORMAL_MODEL,0.1714710008783466,0.28698885492275183,0.5415401441989014,0.007906257103092385,0.03185061496924485,0.13171412880600936,models/disease_263.txt,4e91a8a4e09d0098c5c5025380273e85fe35388d222f0e9c4ce19125d7672442,50131,186,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.7664142761336022, ""normalized_importance"": 0.4951584879077099}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2585595573055405, ""normalized_importance"": 0.1670479835988602}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.086110539243127, ""normalized_importance"": 0.055633572771694444}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.07179027402417594, ""normalized_importance"": 0.046381656291191536}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.052364490304223785, ""normalized_importance"": 0.03383120936877937}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.051970297621876015, ""normalized_importance"": 0.033576532676794606}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04717138128761251, ""normalized_importance"": 0.03047608918341779}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03219441079877602, ""normalized_importance"": 0.020799894086814565}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022094970929924886, ""normalized_importance"": 0.01427493293994859}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.021314719288746262, ""normalized_importance"": 0.013770834523642254}]"
233,Bệnh khác của bộ máy sinh dục tiết niệu - Other disorders of genitourinary tract,1049,75,STRONG,NORMAL_MODEL,0.16932558030172315,0.06211331175648484,0.768561107941792,0.014640544098633882,0.0366395848444229,0.11804545135866636,models/disease_233.txt,05cc3c8725a1adddee26001b4d384157fa2522863e1d24de99dc56580516ec5b,114150,168,DEMOGRAPHIC,7.105427357601002e-15,"[{""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.478867520954587, ""normalized_importance"": 0.4903828731759281}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.8389133857130607, ""normalized_importance"": 0.27817823476586395}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.10683727583678614, ""normalized_importance"": 0.035426547371406616}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07537622544969663, ""normalized_importance"": 0.024994267222340206}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06591049745398993, ""normalized_importance"": 0.021855493244641214}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06248792068034293, ""normalized_importance"": 0.020720588996529222}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.061157958646356855, ""normalized_importance"": 0.020279582216543943}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04234288381948201, ""normalized_importance"": 0.014040625500077996}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.027076144289565736, ""normalized_importance"": 0.00897827374197298}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.026584393174166592, ""normalized_importance"": 0.008815212263213043}]"
283,Bỏng và sự ăn mòn - Burnss and corrosions,4106,67,STRONG,NORMAL_MODEL,0.1647624234397926,0.081686718565109,0.7535508579950982,0.017536650028564478,0.02091254063718269,0.12631323277404544,models/disease_283.txt,e54857fc9c1806f874e1a64e7eaa234ab94f26b33ad494bd72facb66f663a6ab,108171,203,DEMOGRAPHIC,7.993605777301127e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.569904163193781, ""normalized_importance"": 0.6598018562385921}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.22306234327958477, ""normalized_importance"": 0.09374900175650615}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09629556745623838, ""normalized_importance"": 0.040471256554870404}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07289256680073578, ""normalized_importance"": 0.030635405656405334}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06821100305249729, ""normalized_importance"": 0.028667830486145865}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04945597362474122, ""normalized_importance"": 0.020785436439194466}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04891803636834027, ""normalized_importance"": 0.020559351300601564}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03473481258243718, ""normalized_importance"": 0.014598403109758977}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.025173731112846997, ""normalized_importance"": 0.010580056353833259}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.02313802280693318, ""normalized_importance"": 0.009724485580474873}]"
100,Một số rối loạn hệ miễn dịch - Certain disorders involving the immune mechanism,2006,57,STRONG,NORMAL_MODEL,0.16382875075862371,0.040215227625787095,0.7959560216155892,0.011622047916355195,0.029129321070463666,0.12307738177180486,models/disease_100.txt,50d31e89edd8a48f6ed32b421cfde01b918d69cfe7b67d366249240038ffddcc,89211,61,DEMOGRAPHIC,7.66053886991358e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.2647013755668202, ""normalized_importance"": 0.5576088400262855}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.540590440431786, ""normalized_importance"": 0.23834718158930362}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.062281414072450025, ""normalized_importance"": 0.027459974130707946}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04948825192866051, ""normalized_importance"": 0.021819448674594247}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04913848038722168, ""normalized_importance"": 0.02166523384786608}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03690863582365557, ""normalized_importance"": 0.016273076005280124}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0358468513260718, ""normalized_importance"": 0.015804933538217318}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03399247089968845, ""normalized_importance"": 0.014987334270516961}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.03396127572873002, ""normalized_importance"": 0.014973580270222024}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.026513304956507666, ""normalized_importance"": 0.011689758157680042}]"
118,Chậm phát triển tâm thần - Mental retardation,678,33,STRONG,NORMAL_MODEL,0.1638159991080325,0.1778040343815037,0.6583799665104636,0.015513184769948318,0.033922456231934364,0.11438035810614981,models/disease_118.txt,0c931c858681114e6dee8957f8d582bfeeaafaaa018b4da5b1ec16360ad92c96,53153,73,DEMOGRAPHIC,3.552713678800501e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.9371209562401446, ""normalized_importance"": 0.6506203341588849}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.10288995228134078, ""normalized_importance"": 0.07143399652853688}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09498933864709655, ""normalized_importance"": 0.06594879224562789}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05822073849711069, ""normalized_importance"": 0.04042124560733893}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03644984713469831, ""normalized_importance"": 0.02530624415653397}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02464321432673444, ""normalized_importance"": 0.01710918556803707}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022935044843560435, ""normalized_importance"": 0.01592324495648395}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.019161962232901533, ""normalized_importance"": 0.013303685279998709}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.015571473076234795, ""normalized_importance"": 0.010810895806719942}, {""feature"": ""humidity_mean_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.014486409046917597, ""normalized_importance"": 0.010057562187791424}]"
300,Tai biến của thuốc và các chất sinh học trong điều trị - Drugs medicament and biological substances causing adverseeffects in therapeutic use.,4134,70,STRONG,NORMAL_MODEL,0.16334831414129436,0.04310853513608094,0.7935431507226248,0.012504259664362593,0.011524577810676206,0.13931947666625555,models/disease_300.txt,2cd8c96a5ffba88a3d5933042d9b6806a4f1cd3792552b0d52dbe0d9dbf3d0e5,111555,215,DEMOGRAPHIC,7.327471962526033e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.8937394681764135, ""normalized_importance"": 0.7188241840073122}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.19684682212738114, ""normalized_importance"": 0.07471896671531263}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10461169220792639, ""normalized_importance"": 0.039708426397955646}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05619140600682001, ""normalized_importance"": 0.021329091065505127}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.045262234604876946, ""normalized_importance"": 0.017180604514478708}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.043496932580121356, ""normalized_importance"": 0.016510532517355826}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03188841565706838, ""normalized_importance"": 0.012104180511193125}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03157919571779667, ""normalized_importance"": 0.011986807042317903}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03106823587456743, ""normalized_importance"": 0.011792857294455571}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02880995783979781, ""normalized_importance"": 0.010935661839175718}]"
