disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features,primary_example_warning
33,Nhiễm virut Héc-pét - Herpesviral infections,45,2,LOW,VERY_SIMPLE_MODEL,0.423974479740044,0.5253764182565915,0.05064910200336433,0.10718380453517053,0.05856829457768089,0.2582223806271926,models/disease_33.txt,0801360434b156d4dfc416cf7511d3c09b0dcffea0bb30c4ba6f47c4e25d3e0c,7848,16,SEASONAL_CALENDAR,2.6645352591003757e-15,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04736440687451265, ""normalized_importance"": 0.31115800113383607}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03260828335329257, ""normalized_importance"": 0.21421841712275547}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.017760355769769486, ""normalized_importance"": 0.11667573111151996}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.013764469189125182, ""normalized_importance"": 0.09042496258643445}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.00915645423932883, ""normalized_importance"": 0.060152848659784125}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.007709795879824389, ""normalized_importance"": 0.05064910200336433}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.007149857458715346, ""normalized_importance"": 0.04697061574401077}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.006393884527276029, ""normalized_importance"": 0.0420042909913087}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005995863082470198, ""normalized_importance"": 0.03938950986457981}, {""feature"": ""temperature_mean_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0025510274712947727, ""normalized_importance"": 0.016758841948736072}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
73,U ác vú - Malignant neoplasm of breast,14,200,LOW,NORMAL_MODEL,0.4210268504198027,0.4149051253031706,0.1640680242770266,0.07601233454126007,0.1990205703131757,0.14599394556536693,models/disease_73.txt,e0b2aa283509b77b28ad576ec84c0184cb578e13cc08234335be4ba8b92085b7,150057,37,SEASONAL_CALENDAR,1.5987211554602254e-14,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.37173610335044754, ""normalized_importance"": 0.2337407447752846}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2724079154778653, ""normalized_importance"": 0.17128502847207336}, {""feature"": ""humidity_mean_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.21236890064235006, ""normalized_importance"": 0.13353361310847656}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.1392544022813635, ""normalized_importance"": 0.0875605770037289}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.12167574957463205, ""normalized_importance"": 0.07650744727329771}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10822139067206915, ""normalized_importance"": 0.06804759674488589}, {""feature"": ""wind_gust_max_current"", ""human_label"": ""Gió — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.07381546991783085, ""normalized_importance"": 0.04641379397649143}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04476781601759545, ""normalized_importance"": 0.028149169702924623}, {""feature"": ""wind_gust_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.027623300100255634, ""normalized_importance"": 0.017369017107542056}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.026275794723749735, ""normalized_importance"": 0.016521730800254708}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
135,Glôcôm - Glaucoma,14,200,LOW,NORMAL_MODEL,0.40885330912962836,0.3729481250948324,0.21819856577553906,0.06890587823330362,0.09663316467630792,0.24331426622001684,models/disease_135.txt,1178c22c86dfac55d843e1c6de79505e09e2f776df1e20794b730a86722544cd,157806,86,SEASONAL_CALENDAR,2.4868995751603507e-14,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.43986171028664434, ""normalized_importance"": 0.28533203904857335}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.18113053044477928, ""normalized_importance"": 0.11749680041956545}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.15523966704216624, ""normalized_importance"": 0.10070176535597361}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.14700497606071966, ""normalized_importance"": 0.09536003836832589}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.13506706637444468, ""normalized_importance"": 0.08761608604625905}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08978871376931266, ""normalized_importance"": 0.05824466232046248}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.059002531109873274, ""normalized_importance"": 0.038274103239484}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04972904353184466, ""normalized_importance"": 0.03225852366560795}, {""feature"": ""wind_gust_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04761289048617498, ""normalized_importance"": 0.03088580526493994}, {""feature"": ""precipitation_sum_3d"", ""human_label"": ""Lượng mưa — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04655885271522491, ""normalized_importance"": 0.030202065945544747}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
160,"Bệnh khác của động mạch, tiểu động mạch và mao mạch - Other diseases of arteries, arterioles and capillaries",57,1,LOW,VERY_SIMPLE_MODEL,0.40405689372526277,0.534491499342505,0.06145160693223223,0.0,0.11818958248974987,0.2858673112355129,models/disease_160.txt,c17d231424a23f77742289db29a4b52910d3c960555bcdbd8741357b8ca12e72,6096,106,SEASONAL_CALENDAR,1.7763568394002505e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0378237701091028, ""normalized_importance"": 0.4241839565308941}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.017426921623411015, ""normalized_importance"": 0.19543849127279986}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.009835938102723867, ""normalized_importance"": 0.11030754281161088}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.008063385813739502, ""normalized_importance"": 0.09042881996271307}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.006224730046929156, ""normalized_importance"": 0.06980876343174718}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.005479536455005965, ""normalized_importance"": 0.06145160693223223}, {""feature"": ""humidity_mean_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.00431403627969771, ""normalized_importance"": 0.04838081905800269}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
146,Bệnh tăng huyết áp khác - Other hypertensive diseases,126,10,MODERATE,NORMAL_MODEL,0.40281573362349665,0.15665511305619959,0.44052915332030357,0.015302738538439558,0.026616916587435892,0.3608960784976212,models/disease_146.txt,26b9878897560aaf379502dc03a510cf10233721e40820b20840b4da3c06397d,19997,96,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.26928060239895957, ""normalized_importance"": 0.36101786518865975}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09426216482718702, ""normalized_importance"": 0.1263749605831397}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06487907948486256, ""normalized_importance"": 0.08698178243202323}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0593068920686722, ""normalized_importance"": 0.07951128813164383}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03550010033077358, ""normalized_importance"": 0.047594109346246145}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.029839268092368153, ""normalized_importance"": 0.04000477111804198}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02791208551027112, ""normalized_importance"": 0.0374210449401473}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.024969830126205385, ""normalized_importance"": 0.033476435680763986}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01957520849519734, ""normalized_importance"": 0.02624399945113301}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.019296334856241156, ""normalized_importance"": 0.025870120438324682}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
277,Thương tổn do chấn thương ở mắt và hốc mắt - Injury of eye and orbit,56,6,LOW,NORMAL_MODEL,0.3953440477176021,0.20535361763927032,0.3993023346431275,0.022324049964473153,0.13261111540925394,0.240408882343875,models/disease_277.txt,02287edd8edbae31068238837cbf32b0abd675b45c53a0da54e47ea497cf96f4,11832,198,DEMOGRAPHIC,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.11780398052638184, ""normalized_importance"": 0.27415632895799347}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0662980176965272, ""normalized_importance"": 0.15429038193494252}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.05377478489269125, ""normalized_importance"": 0.12514600568513404}, {""feature"": ""wind_speed_mean_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.03846180385764323, ""normalized_importance"": 0.08950925854625465}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03739289374537304, ""normalized_importance"": 0.08702166456974682}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022171082093005542, ""normalized_importance"": 0.051597089066811964}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.021941687238773808, ""normalized_importance"": 0.05106323570432781}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01872194105728797, ""normalized_importance"": 0.04357016298005773}, {""feature"": ""humidity_max_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.011963903277639567, ""normalized_importance"": 0.027842690781332537}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.011564344322744157, ""normalized_importance"": 0.026912827326914825}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
9,Dịch hạch - Plague,14,200,LOW,NORMAL_MODEL,0.3721499048389566,0.41739072721893655,0.210459367942107,0.11685624997465148,0.04051347153060745,0.2147801833336977,models/disease_9.txt,ebab69ccbacad514ad8ef0a35a401920192f07dcad44462955c104f0da9cca4d,161949,6,SEASONAL_CALENDAR,1.2434497875801753e-14,"[{""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2780009176586254, ""normalized_importance"": 0.2041688081139126}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.25140846926408233, ""normalized_importance"": 0.1846388420286509}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.15403149093916357, ""normalized_importance"": 0.11312346082136115}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.13253479682168048, ""normalized_importance"": 0.09733590712074586}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08365632995286769, ""normalized_importance"": 0.061438693517676855}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.08035362900153722, ""normalized_importance"": 0.05901313132000867}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0673468511191212, ""normalized_importance"": 0.0494607227883353}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.038919371328775675, ""normalized_importance"": 0.028583077076373}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03247504121428047, ""normalized_importance"": 0.023850246661098085}, {""feature"": ""wind_speed_mean_current"", ""human_label"": ""Gió — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.031571674684812145, ""normalized_importance"": 0.023186798248175815}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
171,Viêm xoang mạn tính - Chronic sinusitis,154,4,MODERATE,SIMPLE_MODEL,0.36356598976205007,0.056308940457686016,0.580125069780264,0.0,0.09514732393509157,0.2684186658269585,models/disease_171.txt,042002a63597f4b12a2b6bc8730686140075c2d62f8a8c58c4934224273b40ed,10792,115,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.1704577354536234, ""normalized_importance"": 0.4006434851974449}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.07636221626950451, ""normalized_importance"": 0.17948158458281915}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03497542546906938, ""normalized_importance"": 0.08220616282916582}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.028065963823774392, ""normalized_importance"": 0.0659661794277542}, {""feature"": ""wind_gust_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.018196572455939947, ""normalized_importance"": 0.042769183739268316}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.01098345853095139, ""normalized_importance"": 0.02581549668984784}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.010747527533954701, ""normalized_importance"": 0.025260964995223876}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.010373495098863235, ""normalized_importance"": 0.02438183998530197}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.009824406091594223, ""normalized_importance"": 0.023091262394496683}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.009067835764095327, ""normalized_importance"": 0.021313021166549602}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
48,Sán Echinococ - Echinococcosis,14,200,LOW,NORMAL_MODEL,0.3622671221451245,0.4674339609973095,0.17029891685756593,0.0176455729505944,0.07092053347409742,0.2737010157204327,models/disease_48.txt,7cd4a6c1dc85311baf8d5ae9846b34e4151a8c78220b5cf0c722a83d46ff77e7,146339,24,SEASONAL_CALENDAR,2.1316282072803006e-14,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.4311640711576425, ""normalized_importance"": 0.2930146979485066}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2474986962222096, ""normalized_importance"": 0.16819758548407632}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.13153757844858402, ""normalized_importance"": 0.08939159451414012}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.11905317628191338, ""normalized_importance"": 0.0809073223434258}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11008914343648453, ""normalized_importance"": 0.07481545719902352}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10218025478239495, ""normalized_importance"": 0.06944065726760917}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0812297656529223, ""normalized_importance"": 0.055202918887266646}, {""feature"": ""humidity_min_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04528206990316675, ""normalized_importance"": 0.030773232100567115}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.033275561078011794, ""normalized_importance"": 0.022613731362546262}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.030788363173513394, ""normalized_importance"": 0.020923457076082588}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
42,Nấm - Mycoses,184,68,MODERATE,NORMAL_MODEL,0.3509076865339127,0.27797345964215897,0.3711188538239285,0.0352670011430956,0.06083039053564658,0.2548102948551705,models/disease_42.txt,c28e9794fdc93c22ece8c0b08a2d8db2d04037c8a23ee178f175a48baecb1565,88857,22,DEMOGRAPHIC,7.105427357601002e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.8049659161455311, ""normalized_importance"": 0.3517340618990421}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.36426795025215525, ""normalized_importance"": 0.15916878366147463}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2192953760809634, ""normalized_importance"": 0.09582226009515933}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0830082621379966, ""normalized_importance"": 0.03627089374514519}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07830787879858211, ""normalized_importance"": 0.03421703669195296}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07284903007433645, ""normalized_importance"": 0.031831764226920786}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07027482602987188, ""normalized_importance"": 0.030706952323018052}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05259672992330014, ""normalized_importance"": 0.022982415885525014}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04527115699884018, ""normalized_importance"": 0.019781468530143932}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.04436333719531972, ""normalized_importance"": 0.019384791924886388}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
